attraction_id,attraction,description,duration,images
698,https://tripadvisor.ca/AttractionProductDetail-g154998-d11480281-Niagara_on_the_Lake_Wine_Tasting_Tour_with_Cheese_from_Niagara_Falls-Niagara_Falls_Ontario.html,"Discover Niagara-on-the-Lake, the birthplace of Ontario's modern wine industry, on this small-group wine-tasting tour. Sample the area's wide variety of world-class wines, including Ontario's famous ice wine, with artisan cheese, on this tour of the regionâ€™s best wineries. Hotel pickup and drop-off from Niagara Falls and Niagara-on-the-Lake accommodations are included.
Read more",3h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/37/24.jpg"");"
699,https://tripadvisor.ca/AttractionProductDetail-g155019-d11487372-Queen_Street_West_Pastry_Tour-Toronto_Ontario.html,"Let a guide navigate for you to the best pastry shops on Queen Street West. Enjoy 4 treats over the course of the tour as you listen to the history of each shop and its specialties. Next, stop for a coffee and take a stroll through Trinity Bellwoods Park, weather permitting. Your guide leaves you to explore the independent shops, bars, and cafes that make up Ossington Avenue.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f1/2c/01.jpg"");"
701,https://tripadvisor.ca/AttractionProductDetail-g154998-d15695577-Winter_Segway_Tour_at_Henry_of_Pelham_Winery-Niagara_Falls_Ontario.html,"Take a Segway ride this winter in Niagara!

Come and discover the Henry of Pelham winery on this 45min Segway tour through their vineyards at Short Hills Bench in St Catharines.

With a mix of learning and fun gliding, this is a perfect outdoor family adventure near Niagara Falls.  Segways are easy to learn and super fun to ride!

If you are looking for fun outdoor activities to do near Niagara Falls this winter, look no further and book your tour today!
Read more",50m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0c/06/43/47.jpg"");"
702,https://tripadvisor.ca/AttractionProductDetail-g154943-d12580963-Small_Group_Afternoon_Bike_Tour_of_Vancouver-Vancouver_British_Columbia.html,"Cycle along the seawall and through some of Vancouverâ€™s most popular neighborhoods with your small group and a guide. Youâ€™ll see Gastown, Yaletown, Chinatown (with a stop at the serene Dr Sun Yat-Sen Garden) and Strathconaâ€”Vancouverâ€™s oldest residential neighborhood.  There will be time for a walk through the market on Granville Island before concluding the 11-mile (18 kilometer) trip.
Read more",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/2a/f7.jpg"");"
703,https://tripadvisor.ca/AttractionProductDetail-g154998-d11460723-Walking_Tour_of_Niagara_on_the_Lake_Historic_District-Niagara_Falls_Ontario.html,"Discover one of Canadaâ€™s prettiest towns on this 2-hour walking tour of the Niagara-on-the-Lake. Explore winding lanes around Main Street and the courthouse, pass colonial homes and churches, and gain insight into the townâ€™s colorful past. Then, sample fine wines during a tasting session in a local winery.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/05/3f/2e.jpg"");"
704,https://tripadvisor.ca/AttractionProductDetail-g154998-d12812730-Niagara_Lakefront_Cellar_Tour_and_Wine_Tasting-Niagara_Falls_Ontario.html,"Receive an introduction to the Niagara wine regionâ€”and visit one of the areaâ€™s most esteemed wineriesâ€”when you book this tour of Konzelmann Estate Winery. Choose between morning and afternoon tour times, and make your own way to the estate. Venture into the cellars, go on a behind-the-scenes tour, and learn how the local ice wine is made. You also enjoy a wine tasting, plus cheese and crackers to go alongside.
Read more",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/18/1e.jpg"");"
705,https://tripadvisor.ca/AttractionProductDetail-g154913-d14759486-Calgary_Food_Walking_Tour_Calgary_Farmers_Market-Calgary_Alberta.html,"Taste your way through Calgary with a food-themed walking tour featuring a stop at a bustling farmerâ€™s market. Learn about where local food comes from and meet Alberta farmers and food artisans at the market. Snack along the way on a variety of foods from pastries to cheeses and more. Market bags, shopping lists, and recipes are included.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/2f/39.jpg"");"
706,https://tripadvisor.ca/AttractionProductDetail-g155019-d11485875-Full_Day_Prince_Edward_County_Wine_Tour_with_Lunch-Toronto_Ontario.html,"Travel from Toronto to experience the wines and landscape of Prince Edward County during this full-day, guided tour with transportation included. Learn about the regionâ€™s climate, and wine-making trends from a WSET certified guide between sipping sparkling, red and white wines at three wineries. Learn why grapes grown here have been getting recognition over the past decade and stop for a lunch of wood-fried pizza at Norman Hardie. 
Read more",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e3/9e/bd.jpg"");"
707,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103513-Victoria_Wine_and_Whales_Combo_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Wine, whales and a west coast sunsetâ€”itâ€™s the ultimate Vancouver Island experience! Sip some of the regionâ€™s best wines and enjoy a sunset tour with whales and other marine wildlife on this full-day combo tour. On a 4-hour wine tour, discover Saanich Peninsula, one of Canadaâ€™s must-visit locations for all wine and cider lovers. Enjoy tastings at three wineries. Later, on a 3-hour whale watching tour, hop aboard a comfortable semi-covered or open boat with Eagle Wing Tours at Victoriaâ€™s Fishermanâ€™s Wharf. Whales are guaranteed or you come back for free! As the sun melts into the horizon, certified and knowledgeable naturalists will be your guides to the stunning wildlife of the Salish Sea! Hotel transport included.
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/ba/19/ff.jpg"");"
711,https://tripadvisor.ca/AttractionProductDetail-g154998-d12993133-Niagara_Craft_Brewery_Tour-Niagara_Falls_Ontario.html,"The Niagara, ON region is full of unique craft breweries, and nobody needs to be the designated driver when visiting them on an organized day tour. Not only will you get to sample a range of delicious brews, you will learn about the art of beer making, admire the old architecture of some of the breweries, and get the chance to buy some bottles to take home. Hotel transfers are included.
Read more",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/6c/14/04.jpg"");"
712,https://tripadvisor.ca/AttractionProductDetail-g154976-d11452448-Small_Group_Annapolis_Valley_Wine_and_Food_Tour_from_Halifax-Halifax_Halifax_Region_Nova_Scotia.html,"This day trip from Halifax introduces you to three wineries for vineyard tours and wine tastings in Annapolis Valley, an area of great scenic beauty known as Nova Scotia's premier food and wine destination. Enjoy a gourmet lunch and the chance to sample unique jams, mustards, and chutneys during this small-group tour, which is limited to eight people.
Read more",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e4/80/e2.jpg"");"
714,https://tripadvisor.ca/AttractionProductDetail-g1973465-d13311898-High_Spirits_Tour_Beer_Cider_Spirits_Wine_6_hour-Big_White_Okanagan_Valley_British_Columbia.html,"From beer and cider to wine and spirits, this Kelowna tasting tour leaves no stone unturned for any enthusiast. The 6-hour itinerary keeps your taste buds leaping throughout the Okanagan Valley, with a picnic lunch included. A guide introduces you to industry leaders who share their passion for craft beer, wine, and more at Kelownaâ€™s oldest craft micro-distillery and British Columbia's first commercial winery.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/96/a1/78.jpg"");"
715,https://tripadvisor.ca/AttractionProductDetail-g154943-d11461331-Private_Tour_Fraser_Valley_Wine_Tour_in_Vancouver-Vancouver_British_Columbia.html,"Discover British Columbiaâ€™s remarkable Fraser Valley Wine Region on a full-day, private tour from Vancouver, and taste your way though the best of British Columbia's wines. Follow a route designed by a sommelier that includes five boutique wineries, and enjoy a lunch prepared by a vineyard chef. Take advantage of this private tour to tailor the day to your interests, so you can enjoy the tastes and terroir of B.C. wine at your own pace, with plenty of time to linger in the places that interest you most.
Read more",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6a/e7/1c.jpg"");"
716,https://tripadvisor.ca/AttractionProductDetail-g155032-d11465492-Pub_Crawl_Montreal-Montreal_Quebec.html,"Travelers wanting a fun night out at some of Montreal's best bars, pubs, and nightclubs will enjoy this pub crawl tour. Make new friends with like-minded travelers during this five-hour tour. Your local, bilingual guide will take you to some of the most popular local spots in town. You'll visit three pubs and one club, and you can continue partying the night away after the tour ends, if you wish.
Read more",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/51/17.jpg"");"
717,https://tripadvisor.ca/AttractionProductDetail-g155019-d11991471-4_Hour_Riverside_and_Leslieville_Food_Tour_in_Toronto-Toronto_Ontario.html,"Home to traditional bakeries, trendy coffee shops, and specialty food stores, the Riverside and Leslieville neighborhoods of Toronto attract foodies from across the city and beyond. On this walking tour, follow your guide along historic Queen Street East and surrounds, and sample some of the dishes on offer. Taste Italian wild boar meat balls or traditional homemade ice cream, sip fresh craft beers in a local brewery, and learn of the role Riverside and Leslieville have played in Torontoâ€™s history.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/2b/2e.jpg"");"
718,https://tripadvisor.ca/AttractionProductDetail-g155019-d11991472-Urban_Whiskey_Trail_Experience-Toronto_Ontario.html,"This tasting experience in downtown Toronto teaches you the ABCâ€™s and the ABVâ€˜s of whiskey. Whether you are a whiskey novice or a malt master, youâ€™re sure to learn something new about Canadian whiskeys and whiskey cocktails on this walking tour that includes food pairings. Whatâ€™s the difference between a Pot Still and a Coffey Still? Get to know tasting terms and barley types, and find out what exactly is an Angelâ€™s Share. Throw in dashes of stories from prohibition-era Toronto and you have the perfect fun-filled evening.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/92/4e/eb.jpg"");"
719,https://tripadvisor.ca/AttractionProductDetail-g154943-d11990475-Vancouver_Craft_Brewery_and_Food_Tour-Vancouver_British_Columbia.html,"Leave the car keys at home and embark on this 4-hour brewery tour in Vancouver. Enjoy easy transport to three different places, where youâ€™ll learn about the brewing process from grain to glass. Sample frothy goodness at each stop, with a full dinner at the last venue to round out the experience. Take home a souvenir beer glass after this behind-the-scenes look into some of Vancouverâ€™s craft breweries.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/32/3e.jpg"");"
