attraction_id,attraction,description,duration,images
449,https://tripadvisor.ca/AttractionProductDetail-g155019-d15854260-Niagara_on_the_Lake_from_Toronto-Toronto_Ontario.html,"Depart Toronto at 9:00am and heard towards the Niagara Region. Our first stop will be at the Welland Canal. The Welland Canal is an eight lock channel system connecting Lake Erie to Lake Ontario an eventually to the St. Lawrence Seaway. On select days we will have the opportunity to watch the ships come though lock number three. 

After this we will head directly to Nagara on the Lake. Spend time in this quaint town that can fill the day with various including:

Shaw Festival

Fort George

Spend the day out of the Golf Course over-looking the Lake

Browse the locally owned shops on Queen St 

Rent a bicycle and ride along the side streets filled with Victorian style homes

Experience local farm to table cuisine

Walk along the various trails along Lake Ontario

After spending the day in the town the tour will finish off at a local winery to sample some White, Red and Ice Wines before heading back to Toronto.",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f0/6a/7c.jpg"");"
451,https://tripadvisor.ca/AttractionProductDetail-g28953-d16804218-8_Days_East_Coast_USA_Canada_from_New_York_with_Airport_Transfers-New_York.html,"Maximize your time in the US and Canada by booking an 8-day, all-logistics-covered trip along the countries’ east coast. Instead of dealing with time-consuming details and the stress of planning a trip, busy travelers can book this package deal. Then, you don’t have to worry about booking individual hotels and transportation—both are included and prebooked.",8 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/25/26/74.jpg"");"
452,https://tripadvisor.ca/AttractionProductDetail-g154913-d16804217-Calgary_Banff_in_depth_Jasper_Yoho_National_Parks_Tour_from_Calgary-Calgary_Alberta.html,"The snow-capped mountains, lakes, and valleys of the Canadian Rockies mountains span two states and three national parks. On this tour, spend three days exploring the wild landscapes; take in the highlights of the Jasper, Banff, and Yoho national parks; and stay in Banff town, at the heart of the Rockies. Along the way, see landmarks including the Athabasca Glacier, Lake Louise, Columbia Icefield, and Sulphur Mountain.",3 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/ef/58.jpg"");"
453,https://tripadvisor.ca/AttractionProductDetail-g154979-d16804587-Camping_in_Ontario_s_most_beautiful_location-Ontario.html,"Join us as we paddle across the calm waters of Algonquin’s lakes and become the guests of its forest. Prepare to lose your breath as you set eyes on the beauty of centuries of mother nature’s art. With every paddle and every footstep, rekindle your innate connection with Mother Nature and remember where it is we are from.",2 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/24/e3/95.jpg"");"
456,https://tripadvisor.ca/AttractionProductDetail-g155032-d16716780-Wood_Walker-Montreal_Quebec.html,"Your ideal winter day starts here, with our most complete and accessible tour this winter. In the morning, your tour of the vast snowy pastures of the Bisons Land will allow you to admire bison and elk, while in the afternoon, your foray into the Forêt Ouareau with Jean-Guy Sergerie will reveal the secrets of its flora and fauna. of its fauna, including the discovery of its edible products. A wonderful day of snowshoeing in Lanaudière, a stone's throw from Montreal",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/19/c8/81.jpg"");"
459,https://tripadvisor.ca/AttractionProductDetail-g154960-d15883983-New_Brunswick_Shore_Excursion_Fundy_Coast_to_Shore_Tour-Saint_John_New_Brunswick.html,"Make the most of your time ashore in New Brunswick on this half-day shore excursion. Make your own way to the Saint John cruise pier, meet your guide, and set off. You’ll see the Bay of Fundy’s famous high tides and rock formations (as well as its reversing falls), will glimpse picturesque sea caves, and will even have the chance to stop for seafood chowder and other refreshments.",5h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/03/41/00.jpg"");"
462,https://tripadvisor.ca/AttractionProductDetail-g154948-d16647466-Whistler_By_Float_Plane-Whistler_British_Columbia.html,Operated by Glacier Air- the views of the glacier were breathtaking. However that was only 20 mins in the flight. The remaining flight was over the mountains which was fine.,9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/80/c2.jpg"");"
465,https://tripadvisor.ca/AttractionProductDetail-g154922-d16741155-Banff_Jasper_Okanagan_Lake_Kamloops_Tour_from_Vancouver-British_Columbia.html,"☆ Rockies tour conducted by English only!

☆ Explore the beloved Beacon Hill Park, containing one of the world’s tallest totem pole, petting zoos, botanical gardens, and more!

☆ Learn the basics of winemaking at an renowned winery in the heart of the Okanagan Valley.

☆ Extensive tour of Banff National Park - the oldest and most famous national park in Canada.",4 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/ef/f9.jpg"");"
467,https://tripadvisor.ca/AttractionProductDetail-g154976-d15846628-Coastal_Headland_Hiking_Tour-Halifax_Halifax_Region_Nova_Scotia.html,Small group (4-12pp) hiking tour to Taylor's Head Provincial Park. Only tour company offering such an adventure to underappreciated park. ,8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/e9/f5.jpg"");"
468,https://tripadvisor.ca/AttractionProductDetail-g154976-d15846633-Hiking_and_Sea_Kayaking_Combo_Tour-Halifax_Halifax_Region_Nova_Scotia.html,Small Group (4-12pp) on hiking and sea-kayaking combo tour. Beautiful natural setting which is suitable for beginner and novice kayakers. ,8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/dc/51.jpg"");"
469,https://tripadvisor.ca/AttractionProductDetail-g154976-d15846632-Lunenburg_Hike_and_Town_Tour-Halifax_Halifax_Region_Nova_Scotia.html,Small group (4-12pp) to hike the scenic Gaff Point trail and walking tour of Lunenburg which is a UNESCO World Heritage town. ,8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/e0/34.jpg"");"
472,https://tripadvisor.ca/AttractionProductDetail-g154976-d15846635-Cape_Split_Hiking_Tour-Halifax_Halifax_Region_Nova_Scotia.html,Small group (4-12pp) active tours to off-the-beaten places with local guides. We provide picnic lunch provide interpretation on all places we visit. ,8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/cf/0b.jpg"");"
473,https://tripadvisor.ca/AttractionProductDetail-g154976-d15846634-Bay_of_Fundy_Walk_and_Winery_Tour-Halifax_Halifax_Region_Nova_Scotia.html,Small group (4-12pp) explore various off-the-beaten track places on the Bay of Fundy. Only tour company to take you to Baxter's Harbour or Blomidon Provincial Park. ,8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fc/d9/86.jpg"");"
474,https://tripadvisor.ca/AttractionProductDetail-g154943-d16796677-Sea_to_Sky_tour_5_hrs-Vancouver_British_Columbia.html,The gondola ride allowed great views. The restaurant at the top was very good. Suspension bridge was fun to cross. Great hiking trails.,5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/21/95/0a.jpg"");"
475,https://tripadvisor.ca/AttractionProductDetail-g154979-d15787706-Original_Hamilton_Beer_Tours-Ontario.html,"Discover some of the best craft breweries in the Niagara Region without the worry of driving from place to place. This tour includes a flight tasting at four different breweries, as well as a behind the scenes tour at one. Light snacks are also included to help keep you going.",5h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/ba/43/8d.jpg"");"
476,https://tripadvisor.ca/AttractionProductDetail-a_partner.Viator-a_product.114739P6,"Explore the capital of British Columbia, and enjoy a seamless sightseeing experience, with this private, full-day tour from Vancouver. Set off in the morning from your Vancouver-area accommodation, and enjoy a scenic ferry ride to Victoria. Upon arrival, discover the city at your own pace, and see the sights that interest you most. Typical stops include Butchart Gardens (admission own expense), the grand British Columbia Parliament Buildings, the heritage Empress Hotel, and more.",12h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/2d/47/a0.jpg"");"
478,https://tripadvisor.ca/AttractionProductDetail-g155019-d11448319-Niagara_Falls_Freedom_Day_Trip_from_Toronto-Toronto_Ontario.html,"See the famed Niagara Falls on this day trip from Toronto. Arrive at the foot of Clifton Hill, and enjoy some time to explore the area independently. Take a trip to the edge of the falls on the famous Hornblower Niagara cruise (included) and visit the Niagara Whirlpool and Floral Clock. Then stop in the quaint town of Niagara on the Lake for a winery visit. Hotel pickup and drop-off from most downtown Toronto hotels included.",9h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2d/27.jpg"");"
479,https://tripadvisor.ca/AttractionProductDetail-g155019-d13534375-Full_Day_Niagara_Winery_Tour_from_Toronto-Toronto_Ontario.html,"Tour the wine country of Niagara on a tour that covers all the logistics and round-trip transportation so you can enjoy the wine without worrying about driving or deciding where to go next. While many group wine country tours don’t include tastings in the cost, this tour is the complete package with wine tastings at three wineries included in the price. Plus, the efficiently organized tour includes free time to explore Niagara-on-the-Lake.",9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/95/48.jpg"");"
480,https://tripadvisor.ca/AttractionProductDetail-g154943-d12841504-10_Hour_Small_Group_Whistler_Day_Trip_from_Vancouver-Vancouver_British_Columbia.html,"Immerse yourself in Whistler's scenery and culture, including British Columbia's tallest waterfall and charming Whistler Village, on this full-day tour from Vancouver. With a small group, make additional stops at the new Aboriginal Cultural Center and Museum and Squamish. Travel the Sea to Sky Highway and enjoy plenty of personalized attention and time to ask questions. Hotel or port pickup and drop-off included.",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/4c/a0/cc.jpg"");"
481,https://tripadvisor.ca/AttractionProductDetail-g154943-d11446113-Fraser_Valley_Wine_Tour_from_Vancouver-Vancouver_British_Columbia.html,Explore the vineyards and wineries of British Columbia on this half-day Fraser Valley wine tour from Vancouver. Stroll through the vineyards of select Fraser Valley wineries with your guide and learn of the grape varietals flourishing in the rolling hills. Learn key characteristics of British Columbia’s different wines and hear how to assess their quality. Upgrade to a full-day tour.,6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/02/b7/05.jpg"");"
483,https://tripadvisor.ca/AttractionProductDetail-g155019-d14785518-Algonquin_Provincial_Park_Day_Tour_from_Toronto-Toronto_Ontario.html,"Enjoy the beauty of Canada’s oldest provincial park on a convenient day trip from Toronto. The forests, lakes, and sweeping views contrast with the busy-ness of Toronto. You’ll spend time canoeing, hiking, swimming, and cliff diving (if you dare). This is an ideal tour for active travelers, especially groups of friends looking for a fun day out in nature.",12h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/75/8e.jpg"");"
